battery_id,car_model,battery_type,charging_speed,climate,depth_of_discharge,cycle_index,calendar_age_months,mileage_km,soh_percentage,capacity_Ah,voltage_V,temperature_C,internal_resistance_ohm,energy_throughput_kwh,total_lifespan_cycles,remaining_useful_cycles,remaining_useful_life_km,remaining_useful_life_months,eol_reached
BAT-TEST-L-06387,BYD Blade EV,NCA,Fast (DC),Temperate,Shallow (20-80%),2224,139.3,710441.1,52.92,41.52,349.08,34.6,0.116675,88272.08,4724,2500,750000,100.0,1
BAT-TEST-L-06388,Chevy Bolt EV,LFP,Slow (AC),Hot,Shallow (20-80%),3803,131.7,951726.9,25.33,21.05,353.92,49.5,0.166117,72244.47,5093,1290,387000,51.6,1
BAT-TEST-L-06389,Model 3 Long Range,NCA,Slow (AC),Temperate,Shallow (20-80%),1527,75.2,594360.3,66.94,53.52,349.1,43.3,0.097272,76658.93,4618,3091,927300,123.6,1
BAT-TEST-L-06390,Chevy Bolt EV,NCA,Fast (DC),Temperate,Deep (0-100%),4214,183.2,1307871.8,19.44,13.58,349.59,23.1,0.174051,61437.33,5231,1017,305100,40.7,1
BAT-TEST-L-06391,Chevy Bolt EV,LFP,Slow (AC),Temperate,Moderate (10-90%),2470,99.3,870819.5,48.87,38.95,350.85,34.5,0.12822,90525.07,4830,2360,708000,94.4,1
BAT-TEST-L-06392,Chevy Bolt EV,NMC,Fast (DC),Cold,Shallow (20-80%),1652,83.5,485267.2,61.81,50.14,342.76,28.1,0.11251,76587.89,4326,2674,802200,107.0,1
BAT-TEST-L-06393,Chevy Bolt EV,NCA,Fast (DC),Hot,Shallow (20-80%),3135,129.5,804089.8,37.38,30.04,355.55,25.7,0.142409,87881.54,5006,1871,561300,74.8,1
BAT-TEST-L-06394,Tesla Model S,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),2541,166.1,783979.7,52.38,42.58,348.86,23.4,0.121074,99830.04,5336,2795,838500,111.8,1
BAT-TEST-L-06395,Chevy Bolt EV,NCA,Slow (AC),Cold,Deep (0-100%),2540,76.1,829230.0,55.06,43.85,357.2,34.9,0.1262,104889.0,5652,3112,933600,124.5,1
BAT-TEST-L-06396,Model 3 Long Range,NCA,Slow (AC),Hot,Deep (0-100%),2077,113.5,686788.3,63.43,53.07,342.81,24.1,0.102083,98801.06,5679,3602,1080600,144.1,1
BAT-TEST-L-06397,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),1070,52.1,363360.2,80.52,64.79,350.63,41.2,0.085877,64614.55,5492,4422,1326600,176.9,0
BAT-TEST-L-06398,Model 3 Long Range,NCA,Fast (DC),Cold,Shallow (20-80%),1107,33.7,397117.8,75.42,60.96,352.28,16.9,0.078348,62620.78,4504,3397,1019100,135.9,1
BAT-TEST-L-06399,Model Y Performance,NMC,Slow (AC),Hot,Moderate (10-90%),2404,108.8,831723.0,51.81,40.74,358.73,34.2,0.129775,93415.57,4989,2585,775500,103.4,1
BAT-TEST-L-06400,BYD Blade EV,NCA,Fast (DC),Cold,Shallow (20-80%),839,30.7,258441.8,85.24,67.77,336.49,36.4,0.071033,53639.17,5685,4846,1453800,193.8,0
BAT-TEST-L-06401,Tesla Model S,NCA,Slow (AC),Temperate,Moderate (10-90%),2597,96.8,965404.3,52.82,43.65,359.42,32.0,0.12644,102881.28,5505,2908,872400,116.3,1
BAT-TEST-L-06402,Model 3 Long Range,LFP,Slow (AC),Hot,Deep (0-100%),2153,92.9,756776.8,47.43,37.61,337.5,20.1,0.127893,76591.97,4096,1943,582900,77.7,1
BAT-TEST-L-06403,Tesla Model S,NMC,Slow (AC),Hot,Shallow (20-80%),1855,116.3,539343.4,65.79,51.55,347.3,36.5,0.107031,91535.03,5423,3568,1070400,142.7,1
BAT-TEST-L-06404,Model 3 Long Range,NMC,Fast (DC),Temperate,Moderate (10-90%),3416,125.3,1307134.6,42.09,34.29,358.44,36.5,0.133953,107822.61,5898,2482,744600,99.3,1
BAT-TEST-L-06405,Model Y Performance,NMC,Slow (AC),Temperate,Shallow (20-80%),1420,60.6,380338.7,64.81,53.54,337.56,39.5,0.098688,69019.17,4035,2615,784500,104.6,1
BAT-TEST-L-06406,Tesla Model S,NMC,Ultra-Fast (HPC),Cold,Deep (0-100%),2509,74.3,631557.5,49.2,39.64,336.91,38.9,0.122406,92591.43,4939,2430,729000,97.2,1
BAT-TEST-L-06407,BYD Blade EV,NCA,Ultra-Fast (HPC),Cold,Shallow (20-80%),3137,164.7,810849.3,25.12,20.44,334.69,52.2,0.154814,59107.0,4190,1053,315900,42.1,1
BAT-TEST-L-06408,Tesla Model S,NMC,Ultra-Fast (HPC),Hot,Shallow (20-80%),1731,67.6,571692.2,68.04,53.95,349.73,42.0,0.103196,88330.93,5416,3685,1105500,147.4,1
BAT-TEST-L-06409,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Shallow (20-80%),656,20.9,259848.5,87.84,71.8,341.05,35.6,0.057296,43215.78,5393,4737,1421100,189.5,0
BAT-TEST-L-06410,Model 3 Long Range,LFP,Fast (DC),Temperate,Moderate (10-90%),1551,65.4,541562.7,73.24,57.0,335.11,14.6,0.0874,85191.43,5795,4244,1273200,169.8,1
BAT-TEST-L-06411,BYD Blade EV,NCA,Fast (DC),Temperate,Shallow (20-80%),2896,106.0,765075.2,28.01,20.83,345.03,35.9,0.152142,60847.53,4023,1127,338100,45.1,1
BAT-TEST-L-06412,Model Y Performance,NMC,Ultra-Fast (HPC),Hot,Moderate (10-90%),4594,187.8,1544664.2,15.22,12.3,349.75,28.4,0.178805,52426.2,5418,824,247200,33.0,1
BAT-TEST-L-06413,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),896,26.1,327167.7,77.79,62.56,358.79,14.0,0.084911,52278.21,4035,3139,941700,125.6,1
BAT-TEST-L-06414,Model 3 Long Range,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),3756,211.7,1308886.8,27.26,21.49,353.07,44.0,0.161678,76792.07,5164,1408,422400,56.3,1
BAT-TEST-L-06415,Tesla Model S,NMC,Fast (DC),Hot,Deep (0-100%),3928,160.3,1362298.4,31.07,25.44,358.51,46.1,0.148721,91532.36,5699,1771,531300,70.8,1
BAT-TEST-L-06416,BYD Blade EV,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),508,32.3,158701.0,88.21,70.65,354.85,22.8,0.06702,33606.98,4308,3800,1140000,152.0,0
BAT-TEST-L-06417,Chevy Bolt EV,NMC,Fast (DC),Cold,Shallow (20-80%),423,22.1,141194.2,89.82,70.94,341.66,43.3,0.071401,28495.36,4155,3732,1119600,149.3,0
BAT-TEST-L-06418,Model Y Performance,NMC,Ultra-Fast (HPC),Hot,Shallow (20-80%),704,40.7,238903.2,86.39,69.19,346.58,26.9,0.069294,45613.6,5172,4468,1340400,178.7,0
BAT-TEST-L-06419,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),2433,74.9,675963.0,54.61,44.39,354.99,47.8,0.116423,99648.86,5360,2927,878100,117.1,1
BAT-TEST-L-06420,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),4463,197.5,1590217.6,11.67,9.17,353.41,51.9,0.182215,39064.3,5053,590,177000,23.6,1
BAT-TEST-L-06421,Model Y Performance,LFP,Fast (DC),Temperate,Deep (0-100%),1376,76.8,460652.7,68.58,56.78,342.81,44.1,0.0992,70771.62,4379,3003,900900,120.1,1
BAT-TEST-L-06422,BYD Blade EV,NMC,Ultra-Fast (HPC),Hot,Deep (0-100%),439,16.7,131083.1,90.83,72.5,348.02,23.3,0.061304,29907.1,4789,4350,1305000,174.0,0
BAT-TEST-L-06423,Model 3 Long Range,LFP,Fast (DC),Hot,Shallow (20-80%),3847,174.8,1000836.7,16.96,13.22,336.55,18.5,0.180731,48948.19,4633,786,235800,31.4,1
BAT-TEST-L-06424,BYD Blade EV,NCA,Fast (DC),Temperate,Deep (0-100%),747,29.2,296988.3,84.02,66.35,355.71,14.7,0.070821,47070.59,4674,3927,1178100,157.1,0
BAT-TEST-L-06425,Model Y Performance,NCA,Slow (AC),Cold,Moderate (10-90%),1486,98.5,582716.2,63.43,51.95,345.58,30.7,0.102185,70687.24,4063,2577,773100,103.1,1
BAT-TEST-L-06426,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Cold,Deep (0-100%),2829,102.1,1124576.7,38.24,31.47,334.63,25.0,0.147496,81128.95,4580,1751,525300,70.0,1
BAT-TEST-L-06427,Model 3 Long Range,NCA,Slow (AC),Hot,Moderate (10-90%),1766,81.2,691188.8,55.88,43.9,336.51,15.3,0.111026,74018.16,4003,2237,671100,89.5,1
BAT-TEST-L-06428,BYD Blade EV,NMC,Fast (DC),Cold,Deep (0-100%),3708,159.8,1368675.6,21.57,16.68,346.35,29.7,0.164022,59980.87,4728,1020,306000,40.8,1
BAT-TEST-L-06429,Model Y Performance,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),2704,147.1,1011913.5,41.95,36.42,332.55,27.2,0.137096,85078.95,4658,1954,586200,78.2,1
BAT-TEST-L-06430,BYD Blade EV,NMC,Fast (DC),Temperate,Moderate (10-90%),1425,41.4,539628.6,75.25,60.96,343.89,21.3,0.086076,80425.32,5758,4333,1299900,173.3,1
BAT-TEST-L-06431,BYD Blade EV,NCA,Fast (DC),Cold,Shallow (20-80%),3517,130.8,1008653.1,24.34,18.78,330.74,27.6,0.168066,64194.82,4648,1131,339300,45.2,1
BAT-TEST-L-06432,Chevy Bolt EV,NMC,Fast (DC),Cold,Deep (0-100%),769,35.8,224943.8,83.39,66.58,348.75,21.0,0.068273,48094.58,4629,3860,1158000,154.4,0
BAT-TEST-L-06433,Tesla Model S,NMC,Fast (DC),Cold,Moderate (10-90%),3320,134.4,868640.1,31.98,25.05,341.48,47.3,0.145736,79620.49,4881,1561,468300,62.4,1
BAT-TEST-L-06434,Chevy Bolt EV,NCA,Fast (DC),Cold,Deep (0-100%),3385,103.1,1021606.1,40.27,32.88,354.74,34.8,0.137465,102233.67,5667,2282,684600,91.3,1
BAT-TEST-L-06435,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),3401,129.6,1359870.0,31.78,24.07,358.32,37.2,0.158204,81065.58,4985,1584,475200,63.4,1
BAT-TEST-L-06436,Model 3 Long Range,NCA,Fast (DC),Temperate,Shallow (20-80%),4454,153.6,1727418.3,11.68,9.85,330.36,21.1,0.184063,39002.03,5043,589,176700,23.6,1
BAT-TEST-L-06437,BYD Blade EV,LFP,Fast (DC),Temperate,Moderate (10-90%),1974,75.0,721246.7,56.51,43.85,355.63,40.5,0.11176,83661.22,4539,2565,769500,102.6,1
BAT-TEST-L-06438,BYD Blade EV,NMC,Fast (DC),Cold,Moderate (10-90%),1131,32.8,328207.2,77.99,62.31,338.81,34.2,0.078977,66152.49,5138,4007,1202100,160.3,1
BAT-TEST-L-06439,Tesla Model S,NMC,Slow (AC),Hot,Moderate (10-90%),2161,108.1,821090.0,56.61,45.53,340.92,33.0,0.118294,91755.86,4981,2820,846000,112.8,1
BAT-TEST-L-06440,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Shallow (20-80%),2664,155.2,786971.0,35.24,27.84,330.2,51.1,0.146391,70413.12,4114,1450,435000,58.0,1
BAT-TEST-L-06441,Model Y Performance,NCA,Slow (AC),Hot,Deep (0-100%),2592,93.2,737045.7,47.07,34.56,336.35,19.1,0.138125,91508.28,4897,2305,691500,92.2,1
BAT-TEST-L-06442,Chevy Bolt EV,NMC,Fast (DC),Temperate,Deep (0-100%),1162,33.3,402785.1,78.89,62.59,355.24,44.9,0.070016,68753.38,5505,4343,1302900,173.7,1
BAT-TEST-L-06443,Model 3 Long Range,LFP,Fast (DC),Hot,Shallow (20-80%),3205,125.7,1024312.5,36.02,27.27,350.7,46.1,0.139544,86581.48,5009,1804,541200,72.2,1
BAT-TEST-L-06444,BYD Blade EV,NMC,Fast (DC),Cold,Shallow (20-80%),2675,93.3,1000892.1,50.12,39.56,331.33,44.6,0.1258,100547.59,5363,2688,806400,107.5,1
BAT-TEST-L-06445,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2051,125.5,556051.4,64.65,51.01,357.43,14.9,0.107514,99440.35,5801,3750,1125000,150.0,1
BAT-TEST-L-06446,Tesla Model S,LFP,Slow (AC),Cold,Shallow (20-80%),1869,107.4,616531.3,60.17,48.08,355.0,38.7,0.116965,84340.71,4692,2823,846900,112.9,1
BAT-TEST-L-06447,Tesla Model S,NMC,Fast (DC),Temperate,Moderate (10-90%),757,27.5,300758.0,83.84,66.01,353.93,24.8,0.07679,47599.34,4684,3927,1178100,157.1,0
BAT-TEST-L-06448,Tesla Model S,LFP,Slow (AC),Temperate,Moderate (10-90%),3309,148.4,1003536.3,32.87,25.93,353.86,48.8,0.152825,81568.94,4929,1620,486000,64.8,1
BAT-TEST-L-06449,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),694,20.4,199575.8,87.09,70.35,331.64,23.6,0.075148,45329.27,5375,4681,1404300,187.2,0
BAT-TEST-L-06450,BYD Blade EV,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),1080,47.1,422729.4,80.5,64.06,353.25,18.0,0.080516,65207.26,5539,4459,1337700,178.4,0
BAT-TEST-L-06451,Model 3 Long Range,NMC,Fast (DC),Temperate,Moderate (10-90%),2589,90.2,976355.0,42.01,32.43,356.45,44.3,0.135917,81567.32,4464,1875,562500,75.0,1
BAT-TEST-L-06452,Chevy Bolt EV,NMC,Fast (DC),Hot,Moderate (10-90%),4282,252.4,1177219.3,26.8,22.54,343.42,18.7,0.159402,86059.43,5850,1568,470400,62.7,1
BAT-TEST-L-06453,Tesla Model S,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),450,14.4,112561.6,92.48,75.09,351.51,31.7,0.069752,31211.61,5983,5533,1659900,221.3,0
BAT-TEST-L-06454,Model 3 Long Range,NMC,Slow (AC),Cold,Deep (0-100%),3380,106.7,924540.8,42.91,34.68,350.95,18.7,0.133405,108782.77,5921,2541,762300,101.6,1
BAT-TEST-L-06455,Tesla Model S,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),4826,313.7,1613818.2,11.59,10.09,336.83,23.5,0.174611,41954.25,5459,633,189900,25.3,1
BAT-TEST-L-06456,BYD Blade EV,NCA,Slow (AC),Hot,Deep (0-100%),999,28.8,376609.5,78.26,63.58,349.36,26.9,0.076774,58639.3,4596,3597,1079100,143.9,1
BAT-TEST-L-06457,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),2102,105.6,711589.6,48.15,37.89,345.5,31.8,0.126865,75907.39,4054,1952,585600,78.1,1
BAT-TEST-L-06458,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Moderate (10-90%),3016,92.9,796720.4,38.18,29.87,344.72,18.0,0.140922,86357.59,4878,1862,558600,74.5,1
BAT-TEST-L-06459,Tesla Model S,LFP,Slow (AC),Temperate,Deep (0-100%),365,11.3,119670.2,93.63,75.23,345.3,38.0,0.067194,25631.93,5732,5367,1610100,214.7,0
BAT-TEST-L-06460,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),1269,40.3,380556.5,76.89,62.43,345.54,42.4,0.090167,73183.07,5492,4223,1266900,168.9,1
BAT-TEST-L-06461,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),3971,256.0,1244698.5,25.91,19.96,333.65,33.2,0.158659,77164.49,5360,1389,416700,55.6,1
BAT-TEST-L-06462,Tesla Model S,NCA,Slow (AC),Temperate,Shallow (20-80%),3153,166.2,1170363.1,31.66,25.44,339.36,51.6,0.148253,74869.13,4614,1461,438300,58.4,1
BAT-TEST-L-06463,Model 3 Long Range,NMC,Slow (AC),Temperate,Moderate (10-90%),430,13.7,140308.2,89.42,72.1,354.47,32.1,0.066323,28839.56,4066,3636,1090800,145.4,0
BAT-TEST-L-06464,BYD Blade EV,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),1886,69.6,602303.3,62.9,50.92,359.79,33.6,0.098688,88973.36,5084,3198,959400,127.9,1
BAT-TEST-L-06465,Chevy Bolt EV,NMC,Slow (AC),Cold,Deep (0-100%),1672,74.2,601661.6,67.63,55.92,347.11,16.4,0.101333,84807.0,5165,3493,1047900,139.7,1
BAT-TEST-L-06466,Tesla Model S,LFP,Fast (DC),Cold,Moderate (10-90%),5216,199.0,1356473.2,11.25,10.54,359.93,36.2,0.194465,44023.35,5877,661,198300,26.4,1
BAT-TEST-L-06467,Tesla Model S,NMC,Fast (DC),Cold,Shallow (20-80%),4661,144.8,1796493.7,10.28,6.83,334.1,23.2,0.188585,35939.31,5195,534,160200,21.4,1
BAT-TEST-L-06468,BYD Blade EV,LFP,Fast (DC),Temperate,Shallow (20-80%),3621,183.7,1040741.7,32.12,25.26,335.6,24.1,0.156653,87228.17,5334,1713,513900,68.5,1
BAT-TEST-L-06469,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),5316,178.0,1649187.9,11.3,8.67,333.45,26.0,0.190386,45038.47,5993,677,203100,27.1,1
BAT-TEST-L-06470,Chevy Bolt EV,NMC,Fast (DC),Hot,Moderate (10-90%),2727,90.7,690215.9,31.98,25.36,337.39,48.8,0.161718,65403.58,4009,1282,384600,51.3,1
BAT-TEST-L-06471,Model 3 Long Range,NCA,Fast (DC),Hot,Moderate (10-90%),3931,174.0,1128691.4,12.87,11.42,351.2,38.1,0.180547,37952.66,4512,581,174300,23.2,1
BAT-TEST-L-06472,Chevy Bolt EV,LFP,Slow (AC),Temperate,Moderate (10-90%),1954,87.0,693162.1,63.5,51.68,342.92,33.8,0.108598,93053.51,5353,3399,1019700,136.0,1
BAT-TEST-L-06473,Model 3 Long Range,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),4134,258.6,1113185.4,22.66,18.52,349.82,21.3,0.170024,70256.75,5345,1211,363300,48.4,1
BAT-TEST-L-06474,Model 3 Long Range,NMC,Fast (DC),Temperate,Deep (0-100%),1664,84.0,618828.3,61.25,49.59,351.69,23.8,0.106446,76440.61,4294,2630,789000,105.2,1
BAT-TEST-L-06475,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),3274,164.9,982317.4,34.36,27.52,347.47,50.7,0.143588,84380.15,4988,1714,514200,68.6,1
BAT-TEST-L-06476,BYD Blade EV,NMC,Fast (DC),Cold,Deep (0-100%),3768,135.9,1037195.5,28.79,21.47,330.77,28.3,0.16532,81351.45,5291,1523,456900,60.9,1
BAT-TEST-L-06477,Tesla Model S,NMC,Slow (AC),Temperate,Moderate (10-90%),3035,125.0,878213.2,32.61,27.08,356.56,20.8,0.141828,74224.61,4504,1469,440700,58.8,1
BAT-TEST-L-06478,Model 3 Long Range,LFP,Fast (DC),Temperate,Deep (0-100%),3573,179.3,1336721.7,16.08,13.4,359.41,23.2,0.18752,43086.75,4258,685,205500,27.4,1
BAT-TEST-L-06479,BYD Blade EV,NCA,Fast (DC),Cold,Moderate (10-90%),2951,104.1,804173.7,50.5,40.34,357.02,40.0,0.128586,111777.07,5962,3011,903300,120.4,1
BAT-TEST-L-06480,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Cold,Shallow (20-80%),2336,96.3,605053.8,55.21,43.58,343.93,37.9,0.118654,96731.3,5216,2880,864000,115.2,1
BAT-TEST-L-06481,Model 3 Long Range,NMC,Fast (DC),Cold,Shallow (20-80%),3330,129.0,967010.5,23.62,21.34,350.7,43.2,0.163184,58985.62,4360,1030,309000,41.2,1
BAT-TEST-L-06482,Model Y Performance,NMC,Fast (DC),Hot,Shallow (20-80%),3757,151.8,1481969.2,11.31,8.06,351.34,49.0,0.184778,31878.55,4236,479,143700,19.2,1
BAT-TEST-L-06483,Model Y Performance,LFP,Fast (DC),Cold,Moderate (10-90%),2790,119.9,894346.2,37.24,29.47,335.44,18.7,0.137267,77922.86,4445,1655,496500,66.2,1
BAT-TEST-L-06484,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Hot,Deep (0-100%),2126,75.5,640176.0,48.73,40.95,358.51,37.2,0.115714,77697.2,4147,2021,606300,80.8,1
BAT-TEST-L-06485,BYD Blade EV,NCA,Fast (DC),Temperate,Shallow (20-80%),3539,106.3,893826.3,33.97,25.98,354.47,50.3,0.148359,90160.94,5360,1821,546300,72.8,1
BAT-TEST-L-06486,Model Y Performance,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),3122,149.2,954986.9,32.76,27.08,333.41,25.1,0.154564,76701.78,4643,1521,456300,60.8,1
BAT-TEST-L-06487,Chevy Bolt EV,NMC,Slow (AC),Temperate,Deep (0-100%),4487,130.7,1375037.6,19.04,17.03,356.88,47.9,0.170783,64069.94,5542,1055,316500,42.2,1
BAT-TEST-L-06488,BYD Blade EV,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),3178,108.7,968635.1,37.3,30.48,339.87,25.8,0.145096,88895.95,5068,1890,567000,75.6,1
BAT-TEST-L-06489,BYD Blade EV,NCA,Fast (DC),Cold,Deep (0-100%),1655,55.0,495005.9,67.9,53.51,359.03,35.7,0.096071,84283.62,5156,3501,1050300,140.0,1
BAT-TEST-L-06490,Model 3 Long Range,NCA,Slow (AC),Temperate,Deep (0-100%),1799,59.4,452175.0,60.56,48.97,336.22,21.9,0.099403,81708.52,4561,2762,828600,110.5,1
BAT-TEST-L-06491,BYD Blade EV,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),770,34.1,229429.4,83.96,67.45,350.66,38.3,0.07953,48488.38,4801,4031,1209300,161.2,0
BAT-TEST-L-06492,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),2325,142.0,629364.4,50.95,39.51,353.78,40.6,0.114132,88846.96,4740,2415,724500,96.6,1
BAT-TEST-L-06493,Tesla Model S,NCA,Fast (DC),Temperate,Moderate (10-90%),3968,132.9,1585789.5,11.65,8.43,346.23,33.5,0.18618,34659.99,4491,523,156900,20.9,1
BAT-TEST-L-06494,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),3333,105.6,1129608.4,20.19,16.44,338.51,25.9,0.173104,50469.6,4176,843,252900,33.7,1
BAT-TEST-L-06495,Model Y Performance,NCA,Slow (AC),Cold,Shallow (20-80%),4536,218.1,1678427.5,11.97,9.67,339.27,23.5,0.18037,40728.71,5153,617,185100,24.7,1
BAT-TEST-L-06496,Chevy Bolt EV,NCA,Fast (DC),Cold,Moderate (10-90%),1926,67.4,652479.2,58.8,46.65,347.66,47.2,0.113773,84939.44,4675,2749,824700,110.0,1
BAT-TEST-L-06497,BYD Blade EV,LFP,Fast (DC),Temperate,Moderate (10-90%),1483,85.1,532465.4,69.8,55.23,340.2,13.4,0.093975,77631.09,4910,3427,1028100,137.1,1
BAT-TEST-L-06498,Model 3 Long Range,LFP,Fast (DC),Cold,Deep (0-100%),2213,121.7,617125.1,62.81,48.91,344.15,14.9,0.106476,104253.69,5951,3738,1121400,149.5,1
BAT-TEST-L-06499,Model 3 Long Range,NCA,Fast (DC),Temperate,Moderate (10-90%),3302,121.4,980583.8,44.13,34.35,342.51,42.4,0.142605,109288.03,5910,2608,782400,104.3,1
BAT-TEST-L-06500,Model Y Performance,NCA,Fast (DC),Hot,Shallow (20-80%),4534,156.1,1794339.5,14.32,11.24,341.69,40.9,0.178259,48681.21,5292,758,227400,30.3,1
BAT-TEST-L-06501,Chevy Bolt EV,LFP,Slow (AC),Cold,Shallow (20-80%),4542,139.7,1506726.1,22.17,16.14,340.89,27.4,0.172611,75529.98,5836,1294,388200,51.8,1
BAT-TEST-L-06502,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Hot,Moderate (10-90%),2268,132.9,798881.1,61.2,47.57,349.84,44.0,0.101196,104107.53,5846,3578,1073400,143.1,1
BAT-TEST-L-06503,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),2804,100.8,911055.8,42.93,32.47,358.81,16.0,0.133376,90276.54,4913,2109,632700,84.4,1
BAT-TEST-L-06504,BYD Blade EV,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),772,45.1,270596.1,85.87,67.86,333.3,35.3,0.07377,49718.8,5464,4692,1407600,187.7,0
BAT-TEST-L-06505,Tesla Model S,LFP,Fast (DC),Cold,Shallow (20-80%),1703,64.4,660759.7,58.21,48.21,336.85,16.1,0.105357,74344.59,4075,2372,711600,94.9,1
BAT-TEST-L-06506,Model Y Performance,NMC,Fast (DC),Hot,Deep (0-100%),520,25.7,201174.3,87.25,70.6,354.64,39.5,0.067939,34027.07,4078,3558,1067400,142.3,0
BAT-TEST-L-06507,BYD Blade EV,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),3836,144.6,1216287.0,17.76,13.46,358.18,25.5,0.166069,51090.95,4664,828,248400,33.1,1
BAT-TEST-L-06508,Model Y Performance,NMC,Fast (DC),Hot,Moderate (10-90%),3075,129.8,1084973.2,29.04,23.7,356.88,37.8,0.162136,66978.29,4334,1259,377700,50.4,1
BAT-TEST-L-06509,Model Y Performance,NMC,Slow (AC),Cold,Shallow (20-80%),2334,78.5,847156.0,55.75,42.47,336.99,48.7,0.120773,97587.33,5274,2940,882000,117.6,1
BAT-TEST-L-06510,BYD Blade EV,NCA,Fast (DC),Temperate,Shallow (20-80%),3273,118.6,1246037.4,42.74,32.57,357.74,50.5,0.139019,104912.28,5716,2443,732900,97.7,1
BAT-TEST-L-06511,BYD Blade EV,LFP,Fast (DC),Hot,Shallow (20-80%),713,38.6,263163.8,87.69,69.77,332.19,15.3,0.06927,46891.82,5792,5079,1523700,203.2,0
BAT-TEST-L-06512,BYD Blade EV,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),857,46.2,311832.4,84.76,67.38,333.83,26.9,0.073462,54477.93,5622,4765,1429500,190.6,0
BAT-TEST-L-06513,Model Y Performance,LFP,Fast (DC),Temperate,Deep (0-100%),2963,134.3,787682.4,49.47,37.64,345.08,15.8,0.119498,109934.08,5864,2901,870300,116.0,1
BAT-TEST-L-06514,Model 3 Long Range,LFP,Fast (DC),Temperate,Deep (0-100%),2458,72.6,938437.6,47.81,39.57,346.14,25.4,0.137343,88134.63,4710,2252,675600,90.1,1
BAT-TEST-L-06515,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),1182,37.6,305745.7,71.45,57.51,355.48,19.3,0.095074,63344.63,4141,2959,887700,118.4,1
BAT-TEST-L-06516,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),3994,156.2,1525397.2,15.36,13.33,347.14,47.1,0.17384,46014.59,4719,725,217500,29.0,1
BAT-TEST-L-06517,Model 3 Long Range,NMC,Fast (DC),Temperate,Moderate (10-90%),3177,90.8,867342.7,23.58,17.92,331.63,36.2,0.15394,56193.62,4157,980,294000,39.2,1
BAT-TEST-L-06518,Chevy Bolt EV,LFP,Fast (DC),Hot,Moderate (10-90%),2335,73.8,629137.5,54.17,43.76,349.97,46.6,0.119443,94870.28,5095,2760,828000,110.4,1
BAT-TEST-L-06519,Model 3 Long Range,NMC,Slow (AC),Cold,Deep (0-100%),3984,178.1,1457681.6,27.13,20.76,353.27,21.8,0.154136,81069.62,5467,1483,444900,59.3,1
BAT-TEST-L-06520,Model 3 Long Range,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),1060,36.9,391537.5,79.57,64.65,351.44,17.5,0.087757,63261.06,5189,4129,1238700,165.2,1
